T,s,MISE
1050,27,0.0011993800148808879
1050,28,0.001092293686700289
1050,29,0.0009394278477106037
1050,30,0.001127312220056938
1050,31,0.000642061280660425
1050,32,0.0008714159736227121
1050,33,0.001279547430871141
1050,34,0.0007354976742933105
1050,35,0.001582307035692128
1050,36,0.0010787809043649886
1050,37,0.000903775303870476
1050,38,0.0021003883438889402
1050,39,0.0005308222120397664
1050,40,0.0015240983624340086
1050,41,0.0009512188475924213
1050,42,0.0008813695584687387
1050,43,0.0003337518230967675
1050,44,0.0004330711256278718
1050,45,0.00047289164515544347
1050,46,0.0018803112071794912
1050,47,0.0013870042105688675
1050,48,0.0005760571475750295
1050,49,0.002251658747246955
1100,0,0.003172057856571048
1100,1,0.0044525824743415566
1100,2,0.0012096476274478726
1100,3,0.0011315268187885494
1100,4,0.001373920537844439
1100,5,0.0013841054012413648
1100,6,0.002133685094873626
1100,7,0.0013121141347584662
1100,8,0.0009057838601612191
1100,9,0.008746036902848555
1100,10,0.00303015143040541
1100,11,0.0003655311366177553
1100,12,0.0004914848642616406
1100,13,0.0010173628925826907
1100,14,0.0006660773438037721
1100,15,0.002371960293867391
1100,16,0.0006585828497152513
1100,17,0.0003377571879992672
1100,18,0.0008546075733484338
1100,19,0.0030066274619946864
1100,20,0.0005516364852683022
1100,21,0.0027875319437682257
1100,22,0.0007552116016996291
1100,23,0.001014037845630723
1100,24,0.000686784264664676
1100,25,0.0025845138341971576
1100,26,0.0006255275280634274
1100,27,0.0005088449775661448
1100,28,0.0031609709231113442
1100,29,0.0009618664849336175
1100,30,0.0008643128911895667
1100,31,0.006251727779798613
1100,32,0.0010567081309280754
1100,33,0.0005556496161091583
1100,34,0.0005766082427858406
1100,35,0.003747583184869035
1100,36,0.0022228778748742545
1100,37,0.0007046140936784074
1100,38,0.00045810047559785317
1100,39,0.00082496256170114
1100,40,0.0018681191956956928
1100,41,0.00044557956220167046
1100,42,0.0015686305087995137
1100,43,0.0012033179736781468
1100,44,0.0005977968403471541
1100,45,0.0009471236161445063
1100,46,0.0020301907932331604
1100,47,0.001174126958192067
1100,48,0.00038425724703581644
1100,49,0.0005237960887530337
1150,0,0.0005494827752833796
1150,1,0.0005430489974413886
1150,2,0.0017544127588794516
1150,3,0.0010969518358942417
1150,4,0.0013377708615965908
1150,5,0.0006832596408441669
1150,6,0.0007467937197413146
1150,7,0.0035107916672217
1150,8,0.0013316556991074156
1150,9,0.0013192073860681254
1150,10,0.003141350817905961
1150,11,0.001488451469871254
1150,12,0.0007922492072230729
1150,13,0.0017064780584437132
1150,14,0.0012858266870077208
1150,15,0.0009433534128953712
1150,16,0.0006288164683981786
1150,17,0.0023149902495729333
1150,18,0.004761640008158102
1150,19,0.0009195504471739342
1150,20,0.0008008845827143981
1150,21,0.0012231259572760833
1150,22,0.001939789728898537
1150,23,0.000854561530177373
1150,24,0.000613302683705831
1150,25,0.0021430716320372883
1150,26,0.0027610366430251766
1150,27,0.002116223150277993
1150,28,0.0006150659936103152
1150,29,0.0005661266064329261
1150,30,0.00021148940501342225
1150,31,0.0015846364950344405
1150,32,0.0008190771872538619
1150,33,0.0008244236428943067
1150,34,0.0004465062213472732
1150,35,0.0007679345210512427
1150,36,0.001828773308099364
1150,37,0.0006025694960560403
1150,38,0.00039059788309046454
1150,39,0.0007083235738150032
1150,40,0.0011853686972191743
1150,41,0.0011178776546585968
1150,42,0.0003807582503041953
1150,43,0.0028565349105989677
1150,44,0.001243345881563689
1150,45,0.0009597175089016594
1150,46,0.0005428202556253188
1150,47,0.0014094804214529197
1150,48,0.0010701465094511394
1150,49,0.0006743772096360504
1200,0,0.001276666808218868
1200,1,0.0037627157073906233
1200,2,0.0008599059046139669
1200,3,0.0009785176008914583
1200,4,0.0002941299668564186
1200,5,0.0012841040900317294
1200,6,0.00045217112362861897
1200,7,0.0012025935696355942
1200,8,0.000895865180650341
1200,9,0.0011583673005778896
1200,10,0.0008747083294115866
1200,11,0.0012045546071449513
1200,12,0.0012646009390374427
1200,13,0.0009589415319636662
1200,14,0.00041807865447239046
1200,15,0.0017066652078134015
1200,16,0.0033894984692264827
1200,17,0.00038152182622739597
1200,18,0.0018833448588078448
1200,19,0.001249954859681983
1200,20,0.001909028260519425
1200,21,0.0007501495694952505
1200,22,0.0004698883066175997
1200,23,0.000779603434097424
1200,24,0.0007479298519229823
1200,25,0.001237937370984405
1200,26,0.0009629629456980115
1200,27,0.0008978042404714294
1200,28,0.0004908190865598216
1200,29,0.00048216778806594256
1200,30,0.0008898703176625476
1200,31,0.0024753319789986273
1200,32,0.0006173351913058778
1200,33,0.001891575922836253
1200,34,0.0011926142103785328
1200,35,0.0015761690850342488
1200,36,0.0009210629386345587
1200,37,0.0011090499234066742
1200,38,0.001124084060146391
1200,39,0.0014454425577370435
1200,40,0.0010036945198074222
1200,41,0.001380884263378056
1200,42,0.0004889029067627206
1200,43,0.0015584521657624594
1200,44,0.0006383907722236108
1200,45,0.003580974663023054
1200,46,0.0007500390148454247
1200,47,0.0009866832864371467
1200,48,0.001604619346655013
1200,49,0.000849778346233979
1250,0,0.0009435744992480297
1250,1,0.0009774400776981936
1250,2,0.0009154344004774825
1250,3,0.001101810887549389
1250,4,0.0009669438186576723
1250,5,0.0017146373055587
1250,6,0.0004874363733176609
1250,7,0.0005440654470172428
1250,8,0.0005298567904933665
1250,9,0.0009296207974157524
1250,10,0.0007810590191572507
1250,11,0.0014385976892666169
1250,12,0.001286002570668854
1250,13,0.0019432515014979187
1250,14,0.0019042617248270258
1250,15,0.00048267574750302346
1250,16,0.0009642018686200801
1250,17,0.0005376804833495008
1250,18,0.002414340191128215
1250,19,0.002655039739505504
1250,20,0.0011218425406683585
1250,21,0.0017828058995581768
1250,22,0.000625642732099412
1250,23,0.0010190969066339484
1250,24,0.0004825065010276765
1250,25,0.002068862245170103
1250,26,0.0012448332289767521
1250,27,0.0008532964911844098
1250,28,0.00047783301290078026
1250,29,0.0013596202337949465
1250,30,0.0018299282241759974
1250,31,0.0010544238203485496
1250,32,0.0005378541346052498
1250,33,0.0004798965847129335
1250,34,0.0011259851548177393
1250,35,0.001849980132527844
1250,36,0.0015906020033951205
1250,37,0.0011279270642630566
1250,38,0.0010110665995999267
1250,39,0.0035660485656395643
1250,40,0.0008707345616741872
1250,41,0.0005679404018966933
1250,42,0.000883079913038849
1250,43,0.0014027714435195721
1250,44,0.0008525618698654686
1250,45,0.0008881715699830842
1250,46,0.0012778186344903203
1250,47,0.0007284458915256192
1250,48,0.0014884864487398272
1250,49,0.0006320781733851953
1300,0,0.0021451948214157293
1300,1,0.0014781223715228048
1300,2,0.0005526124294315474
1300,3,0.0017387344069246294
1300,4,0.0005622889102081906
1300,5,0.0020853683591019966
1300,6,0.0004252950611495555
1300,7,0.0007507823261524789
1300,8,0.000887233116740435
1300,9,0.001170678395421101
1300,10,0.000552685016195685
1300,11,0.0013961706977819997
1300,12,0.0006536353386279414
1300,13,0.0005522379518675834
1300,14,0.0014627031243978632
1300,15,0.0003537348444225596
1300,16,0.000837260890158914
1300,17,0.0006224934131692033
1300,18,0.0009553479266564053
1300,19,0.0012317111475210092
1300,20,0.0009680769968792766
1300,21,0.0020816644148202177
1300,22,0.0009165886092471519
1300,23,0.0007014370900041109
1300,24,0.0009702301334801026
1300,25,0.003017561041620082
1300,26,0.0010762227342812909
1300,27,0.0008600639918315476
1300,28,0.0007029905881023305
1300,29,0.0016253059276959423
1300,30,0.0007426536375842662
1300,31,0.0007383786805434665
1300,32,0.0002911618123739618
1300,33,0.0013588534205408623
1300,34,0.0013474508029486954
1300,35,0.001109807090421336
1300,36,0.0010983533658623036
1300,37,0.00030171890384802466
1300,38,0.0011261459628783906
1300,39,0.0005145840629210322
1300,40,0.0009576412118870631
1300,41,0.0005808589205439233
1300,42,0.0006590025226673046
1300,43,0.0006228586531618299
1300,44,0.0019346409237421993
1300,45,0.0005548463974913221
1300,46,0.0024502469139670233
1300,47,0.0013502342477453569
1300,48,0.001602663315741346
1300,49,0.000511110811298799
1350,0,0.00037553821121710096
1350,1,0.0014204911836034504
1350,2,0.0013104104656446159
1350,3,0.0005041338932403272
1350,4,0.00040035712856093816
1350,5,0.001080432626085804
1350,6,0.0023965719094788066
1350,7,0.0006117764963582046
1350,8,0.0005525717096777411
1350,9,0.00040484741307313696
1350,10,0.00045567832787832556
1350,11,0.0005784979165393728
1350,12,0.0005328086908918659
1350,13,0.0006772158717392181
1350,14,0.0004933238787564202
1350,15,0.0019594815997947507
1350,16,0.0003827052394949362
1350,17,0.00044380427281112114
1350,18,0.0011049903782725829
1350,19,0.0012794789924892428
1350,20,0.0009190161097077744
1350,21,0.0010404184607169388
1350,22,0.0010446762175204474
1350,23,0.0006197144529313214
1350,24,0.0009143423718343241
1350,25,0.0008449408409406526
1350,26,0.0007520449450876841
1350,27,0.0013389900210268447
1350,28,0.0009033912110505335
1350,29,0.0008569793142267809
1350,30,0.0013343478732406775
1350,31,0.004639704642609471
1350,32,0.0021244152473883556
1350,33,0.0013465943741131818
1350,34,0.00018254661827264468
1350,35,0.001500940895558155
1350,36,0.00101413413726407
1350,37,0.0006488390075359249
1350,38,0.0009461453651812962
1350,39,0.0012271644362395093
1350,40,0.0004195880707012249
1350,41,0.0007631709193138606
1350,42,0.001068458326323769
1350,43,0.0012230449655321063
1350,44,0.0013983829043609148
1350,45,0.0006050528675576537
1350,46,0.0010796755311285342
1350,47,0.0019248439726276079
1350,48,0.0008142432427725077
1350,49,0.00034983936011565746
1400,0,0.0006564285422349141
1400,1,0.0018442126587856962
1400,2,0.0005190163520587933
1400,3,0.000358177077125024
1400,4,0.001282754798088319
1400,5,0.0007035848808899453
1400,6,0.0009635973071496134
1400,7,0.00041236424058211805
1400,8,0.0007851991386315433
1400,9,0.0005025665126310354
1400,10,0.001806615511505827
1400,11,0.0008420717659395261
1400,12,0.0005901640400174549
1400,13,0.0008883165589419681
1400,14,0.002884209253578845
1400,15,0.0006724600482212248
1400,16,0.0009790794118883183
1400,17,0.0015046063034352128
1400,18,0.0007649992584233311
1400,19,0.00046912066506098204
1400,20,0.0009762539791690147
1400,21,0.0010078230068083993
1400,22,0.0005720962092117328
1400,23,0.0021065235084790678
1400,24,0.003352460151454248
1400,25,0.001645863000970123
1400,26,0.0004503146315849891
1400,27,0.0006081563503106017
1400,28,0.002445624356282827
1400,29,0.0013897888755749523
1400,30,0.001381237233497033
1400,31,0.0006281683650830748
1400,32,0.00040547396145904107
1400,33,0.0004581396587512084
1400,34,0.0008860859624116485
1400,35,0.0007832745949830888
1400,36,0.0012534413698146883
1400,37,0.001096900421294568
1400,38,0.001159697603283164
1400,39,0.0011164022830871022
1400,40,0.000483502971640343
1400,41,0.00047422976058762695
1400,42,0.0003735746867309819
1400,43,0.001197620669035868
1400,44,0.0007098406450240186
1400,45,0.0013127173522775
1400,46,0.0014120568348672626
1400,47,0.0037972289290407364
1400,48,0.0006804393681970724
1400,49,0.0005222302095352896
1450,0,0.0005897103164992536
1450,1,0.0010649697338637237
1450,2,0.0006335840357054095
1450,3,0.0005860399148942823
1450,4,0.0015599170442193511
1450,5,0.000406170041527975
1450,6,0.0007557233928814846
1450,7,0.0010051083529524687
1450,8,0.0005547913084015089
1450,9,0.002684579435516375
1450,10,0.0015700882500379579
1450,11,0.0005938198259856067
1450,12,0.0005887402901942742
1450,13,0.00045126895519916326
1450,14,0.0009093801592940352
1450,15,0.0010096099839362793
1450,16,0.0003183175463916663
1450,17,0.0010060592224127864
1450,18,0.0012529265582947255
1450,19,0.001184858346829291
1450,20,0.00020224062896664845
1450,21,0.004156823746710722
1450,22,0.0008540212746225446
1450,23,0.0010562111064407334
1450,24,0.00033153261242744496
1450,25,0.0011428569528336163
1450,26,0.0018825436780149335
1450,27,0.0005388967122219431
1450,28,0.0014065988216230149
1450,29,0.0011457503646209572
1450,30,0.0009555650103835078
1450,31,0.0015605851342375648
1450,32,0.0007252288235125541
1450,33,0.000534523087134256
1450,34,0.0007098427503034506
1450,35,0.0022942459922382793
1450,36,0.001607290791340749
1450,37,0.0020158577256953734
1450,38,0.0014019059525067028
1450,39,0.0006161841697027106
1450,40,0.0003983379926326411
1450,41,0.0014347612012116713
1450,42,0.0005313606114537363
1450,43,0.0012056328204706978
1450,44,0.0011185310984945492
1450,45,0.0007698166843182039
1450,46,0.0006809596744826766
1450,47,0.0016992078938741677
1450,48,0.00048397540525283106
1450,49,0.0013556104827601237
1500,0,0.0020487307558206672
1500,1,0.0016802556085751597
1500,2,0.0023918306645862074
1500,3,0.001273979933715765
1500,4,0.0007852157986451949
1500,5,0.0006782635856355825
1500,6,0.0007642059117211784
1500,7,0.00026360518877113705
1500,8,0.00151096343846886
1500,9,0.002114140436569934
1500,10,0.001486764155942867
1500,11,0.0011928763404461988
1500,12,0.0007522979814783451
1500,13,0.0004928350596129009
1500,14,0.0018280884194504339
1500,15,0.0003236159407945905
1500,16,0.001354899913242368
1500,17,0.0011230538769999687
1500,18,0.0014277184458728503
1500,19,0.0006361613152150987
1500,20,0.0008408263641235237
1500,21,0.000553359652353073
1500,22,0.000538807821897441
1500,23,0.0007245827185706716
1500,24,0.0005195339702361353
1500,25,0.0012826537579666542
1500,26,0.000649104192431316
1500,27,0.001438799286166372
1500,28,0.0004622462917547891
1500,29,0.0005676505936514815
1500,30,0.0009130667877445175
1500,31,0.0009427027941346667
1500,32,0.0020370071523611658
1500,33,0.0021638955486606134
1500,34,0.0008399440857519246
1500,35,0.0025229638200875257
1500,36,0.002332897482510116
1500,37,0.0029451325028283537
1500,38,0.0010181383399789344
1500,39,0.0027867334105296194
1500,40,0.0012831391380553924
1500,41,0.001993189235125459
1500,42,0.0010369133116223228
1500,43,0.0009086001000303557
1500,44,0.0012747475617079166
1500,45,0.0010037752259753258
1500,46,0.0010233173986741242
1500,47,0.0008233759634620745
1500,48,0.0017924243694202697
1500,49,0.0031216185907950588
