T,s,MISE
2000,10,0.00025313842631033103
2000,11,0.0004246743075040161
2000,12,5.5458096019737466e-05
2000,13,0.0004269179754967618
2000,14,0.00018316296367129747
2000,15,0.0002721100918442444
2000,16,9.614898604852151e-05
2000,17,0.00011089122863758103
2000,18,0.0006686427465066898
2000,19,0.00016252772920180258
2000,20,9.315791315677158e-05
2000,21,9.770825305764352e-05
2000,22,0.0004199422165069231
2000,23,0.0001885267662407877
2000,24,0.0001166842275749612
2000,25,8.620107535354068e-05
2000,26,0.0003655318847483255
2000,27,0.0001195185893667661
2000,28,0.00013244280926186559
2000,29,0.0003292578012290579
2000,30,0.00024553661418195456
2000,31,0.0001215881636225141
2000,32,0.0001418960555213718
2000,33,0.00012248078324726908
2000,34,0.00011110074763499974
2000,35,8.282542741489493e-05
2000,36,0.0008308365441085611
2000,37,0.0004879367269406838
2000,38,0.00025117311532597115
2000,39,0.00011347065726386232
2000,40,5.790676960669561e-05
2000,41,0.00012551856691567293
2000,42,0.00024124611722860793
2000,43,0.00012980905503743372
2000,44,0.0004744841781928243
2000,45,0.00036284788957976707
2000,46,0.00010735895621102457
2000,47,0.0001573879254444488
2000,48,0.0003519989909700243
2000,49,0.00024822701625295033
